UserID,UserName,Age,AgeGroup,Gender,EnrollmentCount
U02698,gutierrezthomas,18,18–25,Female,12
U02699,kleinkenneth,16,<18,Female,1
U02700,derrickdudley,18,18–25,Female,1
U02701,jessica75,23,18–25,Female,4
U02702,reginald61,15,<18,Male,2
U02703,bonnie51,30,26–35,Male,1
U02704,bprice,23,18–25,Female,1
U02705,mburns,31,26–35,Male,2
U02706,brittanygalvan,21,18–25,Female,1
U02707,ortizjulie,19,18–25,Female,1
U02708,david95,25,18–25,Male,1
U02709,ginareeves,19,18–25,Female,12
U02710,morrowkyle,23,18–25,Female,1
U02711,dustin11,20,18–25,Male,2
U02712,lopezjessica,34,26–35,Female,2
U02713,hannah18,32,26–35,Female,1
U02714,breanna67,17,<18,Male,1
U02715,ericfoster,22,18–25,Male,2
U02716,fmclaughlin,27,26–35,Female,2
U02717,lmills,31,26–35,Male,1
U02718,dmorrison,27,26–35,Male,1
U02719,oblair,29,26–35,Male,1
U02720,gsteele,22,18–25,Male,1
U02721,jcannon,26,26–35,Male,1
U02722,nwillis,23,18–25,Female,1
U02723,osmith,25,18–25,Female,1
U02724,michelle44,35,26–35,Male,1
U02725,brandon33,23,18–25,Male,1
U02726,hrush,25,18–25,Female,4
U02727,harrisjames,34,26–35,Male,2
U02728,adrian62,33,26–35,Female,1
U02729,thomasbutler,20,18–25,Male,1
U02730,jameschan,27,26–35,Female,1
U02731,ellenmills,26,26–35,Male,1
U02732,sean10,26,26–35,Male,1
U02733,lopezangela,31,26–35,Male,14
U02734,tswanson,15,<18,Female,1
U02735,mary88,34,26–35,Female,1
U02736,chapmankaren,15,<18,Male,1
U02737,thomasbrittany,23,18–25,Male,1
U02738,adunn,16,<18,Female,1
U02739,vbradley,15,<18,Female,1
U02740,rebeccaellis,31,26–35,Male,1
U02741,cameronvictor,18,18–25,Male,1
U02742,gregorymiller,25,18–25,Female,2
U02743,khart,33,26–35,Male,14
U02744,marisaallen,24,18–25,Female,1
U02745,gregory01,18,18–25,Female,1
U02746,lindseypatrick,28,26–35,Male,3
U02747,atorres,30,26–35,Male,3
U02748,rgutierrez,27,26–35,Female,2
U02749,josephkaren,30,26–35,Male,2
U02750,christyking,23,18–25,Female,2
U02751,russorenee,24,18–25,Female,1
U02752,martineznancy,32,26–35,Female,1
U02753,elittle,26,26–35,Female,1
U02754,tannerwright,34,26–35,Male,13
U02755,zlove,30,26–35,Female,1
U02756,hwhite,32,26–35,Female,2
U02757,ralphjohnson,16,<18,Male,1
U02758,susan35,25,18–25,Female,2
U02759,egibbs,20,18–25,Female,2
U02760,laura80,31,26–35,Male,3
U02761,nicholasrivera,31,26–35,Female,4
U02762,thomas14,21,18–25,Female,2
U02763,hartemily,28,26–35,Male,3
U02764,james00,32,26–35,Male,1
U02765,benjamin95,21,18–25,Male,1
U02766,chapmanbrandon,19,18–25,Male,1
U02767,cole39,31,26–35,Male,14
U02768,garciaandre,34,26–35,Female,2
U02769,kristinwhite,19,18–25,Male,3
U02770,kimberlykeller,31,26–35,Male,14
U02771,courtney04,18,18–25,Female,1
U02772,zsosa,31,26–35,Male,1
U02773,edward26,26,26–35,Male,1
U02774,ccastillo,19,18–25,Male,1
U02775,kimberly18,24,18–25,Female,12
U02776,rochageorge,20,18–25,Female,2
U02777,jill42,27,26–35,Male,1
U02778,karengutierrez,29,26–35,Male,3
U02779,michelle28,19,18–25,Female,3
U02780,diana33,26,26–35,Female,2
U02781,lindsey05,24,18–25,Female,3
U02782,scottferrell,25,18–25,Male,1
U02783,uharrington,30,26–35,Female,1
U02784,robrien,23,18–25,Male,2
U02785,sweeneyheather,25,18–25,Female,1
U02786,cburch,25,18–25,Male,12
U02787,uwilson,21,18–25,Male,1
U02788,kristinjones,20,18–25,Female,12
U02789,erinpeters,21,18–25,Male,4
U02790,isaac47,25,18–25,Male,1
U02791,williamsmonica,27,26–35,Male,13
U02792,heidiliu,27,26–35,Female,14
U02793,kristen50,22,18–25,Female,14
U02794,ritasmith,33,26–35,Female,2
U02795,stewartmichael,31,26–35,Male,1
U02796,sbrown,33,26–35,Male,1
U02797,lori68,34,26–35,Male,1
U02798,vjohnson,28,26–35,Female,1
U02799,tammymoore,17,<18,Male,1
U02800,peterforbes,34,26–35,Male,1
U02801,benjamin14,15,<18,Female,3
U02802,david57,15,<18,Female,1
U02803,tpeterson,26,26–35,Male,2
U02804,rachel54,24,18–25,Male,1
U02805,thomasrice,16,<18,Male,1
U02806,melissaerickson,28,26–35,Male,1
U02807,perkinsjason,18,18–25,Female,4
U02808,jasonrush,35,26–35,Male,2
U02809,kimberly35,32,26–35,Male,2
U02810,colemantina,18,18–25,Female,1
U02811,john38,21,18–25,Male,1
U02812,kellyjohn,17,<18,Male,1
U02813,jamestaylor,27,26–35,Male,1
U02814,brianlove,27,26–35,Female,2
U02815,april19,15,<18,Female,4
U02816,bennettanthony,25,18–25,Male,1
U02817,michelelara,33,26–35,Male,1
U02818,tylerthomas,32,26–35,Male,1
U02819,cunninghamrichard,20,18–25,Female,2
U02820,denise57,30,26–35,Male,1
U02821,johnsonnicole,27,26–35,Male,11
U02822,collin94,15,<18,Male,1
U02823,gregorymorris,31,26–35,Male,2
U02824,juanromero,28,26–35,Female,1
U02825,davidford,34,26–35,Male,13
U02826,wforbes,25,18–25,Male,1
U02827,samuelpalmer,17,<18,Male,1
U02828,nicole44,32,26–35,Female,2
U02829,sjackson,19,18–25,Female,1
U02830,matthewmata,34,26–35,Female,1
U02831,adam49,22,18–25,Female,1
U02832,charlesdouglas,31,26–35,Male,11
U02833,stephensdavid,21,18–25,Female,2
U02834,michaelcruz,17,<18,Male,1
U02835,eanderson,31,26–35,Male,1
U02836,loganmiller,17,<18,Female,1
U02837,drakematthew,31,26–35,Male,2
U02838,qneal,35,26–35,Male,2
U02839,danielreid,18,18–25,Female,4
U02840,johnsonbenjamin,29,26–35,Female,1
U02841,walter01,27,26–35,Female,1
U02842,rogerwalter,20,18–25,Female,2
U02843,juliafritz,26,26–35,Male,14
U02844,marc84,21,18–25,Female,12
U02845,kfischer,22,18–25,Male,1
U02846,fburns,29,26–35,Female,1
U02847,joseph72,27,26–35,Male,1
U02848,tanya54,23,18–25,Male,1
U02849,timothy20,31,26–35,Female,1
U02850,umorales,25,18–25,Female,13
U02851,xreed,30,26–35,Male,1
U02852,chansen,23,18–25,Male,1
U02853,williamflores,25,18–25,Male,1
U02854,amy04,28,26–35,Male,1
U02855,knightmichael,18,18–25,Female,1
U02856,isaacrobinson,19,18–25,Female,1
U02857,john46,35,26–35,Male,12
U02858,randywilliams,16,<18,Female,4
U02859,michaelwalker,26,26–35,Female,2
U02860,pelliott,17,<18,Male,1
U02861,jbaker,29,26–35,Male,1
U02862,michelle27,27,26–35,Male,2
U02863,pmckay,29,26–35,Male,1
U02864,robinsonjessica,25,18–25,Female,1
U02865,tami37,35,26–35,Female,1
U02866,tommydelgado,20,18–25,Male,2
U02867,arussell,19,18–25,Male,2
U02868,ryan81,25,18–25,Male,2
U02869,samanthaestrada,26,26–35,Female,1
U02870,evansrachel,27,26–35,Male,1
U02871,jessica49,19,18–25,Female,1
U02872,reesejennifer,21,18–25,Female,2
U02873,henrychristine,33,26–35,Female,3
U02874,utucker,32,26–35,Male,11
U02875,michaelscott,27,26–35,Female,1
U02876,rothalexis,24,18–25,Female,1
U02877,pattonmichael,28,26–35,Male,1
U02878,palmeralexander,23,18–25,Male,2
U02879,keithcrawford,16,<18,Female,1
U02880,martinezedward,21,18–25,Female,1
U02881,uhobbs,27,26–35,Male,4
U02882,fgarcia,33,26–35,Female,1
U02883,karenshaffer,16,<18,Female,12
U02884,vkent,31,26–35,Female,3
U02885,cassandra14,22,18–25,Male,3
U02886,smithkim,35,26–35,Male,3
U02887,jessicafields,30,26–35,Male,4
U02888,alynch,20,18–25,Male,1
U02889,gbenson,28,26–35,Female,1
U02890,djackson,18,18–25,Male,2
U02891,ecarlson,27,26–35,Female,3
U02892,bsullivan,26,26–35,Female,1
U02893,cheryl52,22,18–25,Male,1
U02894,paula68,15,<18,Female,1
U02895,nicole26,21,18–25,Female,2
U02896,zacharycox,30,26–35,Male,1
U02897,kellyprice,27,26–35,Male,1
U02898,johnstonmary,22,18–25,Female,4
U02899,jennifersoto,28,26–35,Female,13
U02900,jimmyshaffer,35,26–35,Male,1
U02901,halljeremiah,30,26–35,Male,1
U02902,raymondnathan,27,26–35,Male,2
U02903,spenceralejandra,27,26–35,Male,1
U02904,gonzalesteresa,18,18–25,Male,1
U02905,youngmatthew,27,26–35,Female,2
U02906,angelalane,24,18–25,Male,3
U02907,john64,17,<18,Female,2
U02908,ryan37,34,26–35,Male,1
U02909,spowell,19,18–25,Female,14
U02910,kimberly62,35,26–35,Female,1
U02911,grayjames,34,26–35,Female,1
U02912,levi84,27,26–35,Male,2
U02913,wilsonbarbara,22,18–25,Female,1
U02914,ryanaguilar,31,26–35,Female,2
U02915,kimcurtis,33,26–35,Female,14
U02916,shortscott,20,18–25,Male,15
U02917,lorrainebryant,32,26–35,Female,1
U02918,melissa07,19,18–25,Female,2
U02919,margaretmendoza,25,18–25,Male,1
U02920,jenniferparker,17,<18,Male,1
U02921,martinezsusan,16,<18,Female,1
U02922,kelliewaters,25,18–25,Male,1
U02923,zlloyd,27,26–35,Male,3
U02924,kathy70,21,18–25,Female,1
U02925,danielle01,18,18–25,Female,4
U02926,fletcherchad,24,18–25,Male,1
U02927,shawfrancis,20,18–25,Male,15
U02928,jose36,26,26–35,Male,1
U02929,rodriguezdaniel,16,<18,Female,1
U02930,richard82,26,26–35,Female,1
U02931,gutierreznicholas,28,26–35,Female,15
U02932,vwong,17,<18,Female,1
U02933,harristonya,34,26–35,Male,1
U02934,curtisgrant,29,26–35,Female,1
U02935,ijames,25,18–25,Female,2
U02936,jenniferochoa,35,26–35,Female,2
U02937,tylerbrown,23,18–25,Male,13
U02938,rbaldwin,28,26–35,Male,1
U02939,dunnandrea,18,18–25,Female,1
U02940,qnolan,18,18–25,Female,3
U02941,herreradanielle,22,18–25,Male,12
U02942,yolandavaldez,18,18–25,Male,3
U02943,lhiggins,19,18–25,Female,1
U02944,tanderson,23,18–25,Female,1
U02945,lunaemily,23,18–25,Female,12
U02946,jenniferellis,18,18–25,Female,1
U02947,perezbrittany,18,18–25,Female,11
U02948,ashleykirby,33,26–35,Male,1
U02949,wjordan,17,<18,Female,2
U02950,wattschelsea,35,26–35,Male,4
U02951,daniel62,28,26–35,Male,1
U02952,nathan85,32,26–35,Male,2
U02953,hilljacob,21,18–25,Male,1
U02954,debra50,35,26–35,Female,2
U02955,bryanaudrey,25,18–25,Male,1
U02956,bryantgabriel,18,18–25,Male,2
U02957,moralesjoseph,31,26–35,Male,1
U02958,pcross,33,26–35,Male,12
U02959,huntererik,29,26–35,Male,2
U02960,smithbarry,24,18–25,Male,1
U02961,michael52,25,18–25,Female,1
U02962,katie12,23,18–25,Male,1
U02963,nliu,18,18–25,Female,1
U02964,amandajohnson,33,26–35,Male,1
U02965,emma46,16,<18,Male,1
U02966,shawncampbell,26,26–35,Female,4
U02967,michael85,21,18–25,Male,1
U02968,karenjimenez,34,26–35,Female,2
U02969,bellangelica,18,18–25,Female,13
U02970,lmorgan,34,26–35,Male,2
U02971,robertseddie,20,18–25,Female,13
U02972,zwilson,35,26–35,Male,2
U02973,goodwinbryan,28,26–35,Female,1
U02974,barnettkaitlyn,31,26–35,Female,14
U02975,saramiller,22,18–25,Male,1
U02976,christopherellis,28,26–35,Female,16
U02977,ydavis,33,26–35,Male,1
U02978,donaldjenkins,18,18–25,Female,4
U02979,dkim,26,26–35,Male,1
U02980,yodonnell,27,26–35,Male,12
U02981,usloan,23,18–25,Male,14
U02982,xfischer,20,18–25,Female,1
U02983,timothybennett,35,26–35,Female,1
U02984,coleandrew,35,26–35,Female,14
U02985,maynardlisa,35,26–35,Male,1
U02986,sanchezdustin,16,<18,Male,2
U02987,qmiller,26,26–35,Male,1
U02988,anthonyhampton,17,<18,Male,1
U02989,neil55,22,18–25,Male,11
U02990,timothy15,22,18–25,Male,2
U02991,andrea88,27,26–35,Female,1
U02992,michelle74,24,18–25,Female,12
U02993,cummingsdawn,20,18–25,Female,1
U02994,rhodesjames,31,26–35,Female,14
U02995,larryhunter,16,<18,Male,1
U02996,rebeccamccoy,32,26–35,Male,1
U02997,jburke,21,18–25,Female,1
U02998,choikendra,33,26–35,Male,1
U02999,rachelmalone,20,18–25,Male,1
U03000,harperdouglas,15,<18,Male,1
