UserID,TotalEnrollments,UniqueCourses,UniqueCategories,UniqueLevels,TotalSpend,AverageTransactionAmount,Age,Gender,AgeGroup,ActivitySegment
U01534,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U01535,4,4,3,3,944.3,236.075,20,Male,18-25,Moderate Activity
U01536,12,12,8,3,1758.18,146.51500000000001,33,Female,26-35,Very High Activity
U01537,3,3,3,2,887.79,295.93,27,Female,26-35,Moderate Activity
U01538,1,1,1,1,415.51,415.51,27,Female,26-35,Low Activity
U01539,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U01540,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U01541,4,4,4,2,684.17,171.0425,29,Female,26-35,Moderate Activity
U01542,1,1,1,1,177.34,177.34,18,Female,18-25,Low Activity
U01543,16,16,10,3,1848.28,115.5175,25,Female,18-25,Very High Activity
U01544,1,1,1,1,119.04,119.04,31,Female,26-35,Low Activity
U01545,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U01546,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U01547,2,2,2,1,0.0,0.0,17,Male,<18,Low Activity
U01548,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01549,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U01550,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U01551,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U01552,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U01553,15,15,10,3,631.0,42.06666666666667,27,Male,26-35,Very High Activity
U01554,4,4,4,2,0.0,0.0,20,Male,18-25,Moderate Activity
U01555,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U01556,2,2,2,2,0.0,0.0,23,Female,18-25,Low Activity
U01557,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U01558,1,1,1,1,57.32,57.32,32,Male,26-35,Low Activity
U01559,1,1,1,1,89.59,89.59,19,Male,18-25,Low Activity
U01560,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U01561,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U01562,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U01563,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01564,1,1,1,1,346.71,346.71,28,Female,26-35,Low Activity
U01565,1,1,1,1,212.39,212.39,32,Male,26-35,Low Activity
U01566,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U01567,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U01568,3,3,3,2,415.51,138.50333333333333,26,Female,26-35,Moderate Activity
U01569,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U01570,2,2,2,2,326.02,163.01,31,Male,26-35,Low Activity
U01571,2,2,2,1,0.0,0.0,19,Male,18-25,Low Activity
U01572,1,1,1,1,53.86,53.86,29,Female,26-35,Low Activity
U01573,2,2,2,2,487.92,243.96,18,Female,18-25,Low Activity
U01574,1,1,1,1,346.71,346.71,17,Male,<18,Low Activity
U01575,13,13,7,3,1289.19,99.16846153846154,15,Female,<18,Very High Activity
U01576,2,2,2,2,0.0,0.0,35,Male,26-35,Low Activity
U01577,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01578,15,15,10,3,1408.0,93.86666666666666,26,Male,26-35,Very High Activity
U01579,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U01580,2,2,2,1,394.26,197.13,15,Female,<18,Low Activity
U01581,2,2,2,1,215.23000000000002,107.61500000000001,30,Male,26-35,Low Activity
U01582,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U01583,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U01584,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U01585,11,11,6,3,891.67,81.06090909090909,27,Male,26-35,Very High Activity
U01586,14,14,9,3,1193.63,85.25928571428572,27,Male,26-35,Very High Activity
U01587,2,2,2,2,37.89,18.945,27,Male,26-35,Low Activity
U01588,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U01589,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U01590,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U01591,2,2,2,2,0.0,0.0,32,Female,26-35,Low Activity
U01592,4,4,4,3,0.0,0.0,33,Male,26-35,Moderate Activity
U01593,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U01594,1,1,1,1,37.89,37.89,35,Male,26-35,Low Activity
U01595,2,2,2,2,592.85,296.425,15,Male,<18,Low Activity
U01596,2,2,2,1,0.0,0.0,22,Male,18-25,Low Activity
U01597,1,1,1,1,299.57,299.57,21,Female,18-25,Low Activity
U01598,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U01599,1,1,1,1,0.0,0.0,29,Female,26-35,Low Activity
U01600,1,1,1,1,326.02,326.02,29,Female,26-35,Low Activity
U01601,2,2,2,2,346.71,173.355,23,Female,18-25,Low Activity
U01602,13,13,10,3,871.4,67.03076923076922,31,Female,26-35,Very High Activity
U01603,2,2,2,2,89.59,44.795,32,Male,26-35,Low Activity
U01604,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U01605,1,1,1,1,57.32,57.32,18,Male,18-25,Low Activity
U01606,1,1,1,1,346.71,346.71,17,Female,<18,Low Activity
U01607,1,1,1,1,89.59,89.59,25,Male,18-25,Low Activity
U01608,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U01609,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U01610,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U01611,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01612,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U01613,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U01614,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U01615,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U01616,1,1,1,1,0.0,0.0,20,Male,18-25,Low Activity
U01617,1,1,1,1,0.0,0.0,21,Male,18-25,Low Activity
U01618,13,13,8,3,898.9499999999999,69.14999999999999,15,Female,<18,Very High Activity
U01619,1,1,1,1,490.9,490.9,20,Female,18-25,Low Activity
U01620,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U01621,2,2,2,1,0.0,0.0,16,Female,<18,Low Activity
U01622,1,1,1,1,0.78,0.78,15,Female,<18,Low Activity
U01623,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U01624,4,4,4,2,809.56,202.39,34,Female,26-35,Moderate Activity
U01625,3,3,3,2,394.26,131.42,33,Female,26-35,Moderate Activity
U01626,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U01627,13,13,9,3,732.86,56.37384615384615,23,Female,18-25,Very High Activity
U01628,14,14,7,3,1576.41,112.60071428571429,26,Male,26-35,Very High Activity
U01629,1,1,1,1,53.86,53.86,28,Female,26-35,Low Activity
U01630,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U01631,2,2,2,2,394.26,197.13,18,Female,18-25,Low Activity
U01632,1,1,1,1,0.0,0.0,21,Male,18-25,Low Activity
U01633,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U01634,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U01635,14,14,9,3,743.14,53.08142857142857,18,Female,18-25,Very High Activity
U01636,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U01637,13,13,9,3,1567.34,120.56461538461538,30,Male,26-35,Very High Activity
U01638,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U01639,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01640,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U01641,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U01642,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U01643,1,1,1,1,89.59,89.59,25,Male,18-25,Low Activity
U01644,3,3,2,2,487.92,162.64000000000001,23,Male,18-25,Moderate Activity
U01645,3,3,3,2,0.78,0.26,19,Male,18-25,Moderate Activity
U01646,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U01647,13,13,9,3,1297.69,99.8223076923077,17,Female,<18,Very High Activity
U01648,4,4,3,2,118.46000000000001,29.615000000000002,22,Female,18-25,Moderate Activity
U01649,13,13,8,3,2151.13,165.47153846153847,35,Male,26-35,Very High Activity
U01650,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U01651,1,1,1,1,212.39,212.39,25,Female,18-25,Low Activity
U01652,2,2,2,2,327.99,163.995,35,Male,26-35,Low Activity
U01653,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U01654,15,15,9,3,2711.54,180.76933333333332,22,Female,18-25,Very High Activity
U01655,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U01656,12,12,8,3,918.87,76.5725,27,Male,26-35,Very High Activity
U01657,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U01658,1,1,1,1,177.34,177.34,31,Female,26-35,Low Activity
U01659,3,3,2,2,540.38,180.12666666666667,27,Female,26-35,Moderate Activity
U01660,2,2,1,1,95.21000000000001,47.605000000000004,25,Female,18-25,Low Activity
U01661,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U01662,15,15,10,3,2154.37,143.62466666666666,28,Male,26-35,Very High Activity
U01663,2,2,2,2,0.0,0.0,28,Female,26-35,Low Activity
U01664,2,2,2,1,415.51,207.755,23,Female,18-25,Low Activity
U01665,4,4,3,2,0.0,0.0,34,Female,26-35,Moderate Activity
U01666,14,14,9,3,589.19,42.085,28,Female,26-35,Very High Activity
U01667,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U01668,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U01669,2,2,2,1,53.86,26.93,30,Female,26-35,Low Activity
U01670,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U01671,15,15,10,3,839.93,55.99533333333333,25,Male,18-25,Very High Activity
U01672,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U01673,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U01674,14,14,9,3,1224.07,87.43357142857143,27,Female,26-35,Very High Activity
U01675,1,1,1,1,394.26,394.26,17,Male,<18,Low Activity
U01676,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U01677,2,2,2,1,0.0,0.0,22,Male,18-25,Low Activity
U01678,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U01679,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U01680,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01681,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U01682,2,2,2,2,0.0,0.0,21,Male,18-25,Low Activity
U01683,1,1,1,1,326.02,326.02,19,Female,18-25,Low Activity
U01684,2,2,2,1,0.0,0.0,26,Female,26-35,Low Activity
U01685,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U01686,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U01687,2,2,1,1,0.0,0.0,23,Female,18-25,Low Activity
U01688,2,2,2,2,0.0,0.0,28,Female,26-35,Low Activity
U01689,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U01690,4,4,4,1,0.0,0.0,27,Male,26-35,Moderate Activity
U01691,1,1,1,1,37.89,37.89,22,Male,18-25,Low Activity
U01692,12,12,10,3,1372.26,114.355,26,Male,26-35,Very High Activity
U01693,2,2,2,1,276.37,138.185,21,Male,18-25,Low Activity
U01694,1,1,1,1,342.61,342.61,35,Male,26-35,Low Activity
U01695,13,13,9,3,1458.16,112.16615384615385,32,Male,26-35,Very High Activity
U01696,2,2,2,2,327.99,163.995,31,Female,26-35,Low Activity
U01697,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U01698,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U01699,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U01700,1,1,1,1,326.02,326.02,25,Female,18-25,Low Activity
U01701,1,1,1,1,117.68,117.68,22,Male,18-25,Low Activity
U01702,14,14,8,3,957.02,68.35857142857142,21,Female,18-25,Very High Activity
U01703,3,3,3,2,487.92,162.64000000000001,21,Male,18-25,Moderate Activity
U01704,2,2,2,2,89.59,44.795,30,Female,26-35,Low Activity
U01705,1,1,1,1,472.28,472.28,28,Male,26-35,Low Activity
U01706,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U01707,3,3,3,3,119.04,39.68,32,Male,26-35,Moderate Activity
U01708,14,14,9,3,1615.22,115.37285714285714,22,Male,18-25,Very High Activity
U01709,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01710,1,1,1,1,394.26,394.26,32,Male,26-35,Low Activity
U01711,1,1,1,1,53.86,53.86,15,Female,<18,Low Activity
U01712,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01713,4,4,4,2,451.58,112.895,15,Male,<18,Moderate Activity
U01714,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U01715,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01716,1,1,1,1,57.32,57.32,22,Female,18-25,Low Activity
U01717,1,1,1,1,299.57,299.57,20,Male,18-25,Low Activity
U01718,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U01719,1,1,1,1,119.04,119.04,32,Female,26-35,Low Activity
U01720,15,15,8,3,1655.97,110.398,21,Female,18-25,Very High Activity
U01721,10,10,7,3,810.29,81.029,15,Female,<18,High Activity
U01722,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U01723,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U01724,16,16,10,3,1227.77,76.735625,17,Male,<18,Very High Activity
U01725,2,2,2,2,0.0,0.0,33,Male,26-35,Low Activity
U01726,13,13,9,3,1008.6800000000001,77.59076923076924,32,Female,26-35,Very High Activity
U01727,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U01728,2,2,2,2,0.0,0.0,33,Female,26-35,Low Activity
U01729,15,15,10,3,2400.05,160.00333333333336,29,Female,26-35,Very High Activity
U01730,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U01731,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U01732,2,2,2,2,0.0,0.0,17,Female,<18,Low Activity
U01733,4,4,4,3,575.94,143.985,20,Female,18-25,Moderate Activity
U01734,3,3,3,2,445.06,148.35333333333332,29,Male,26-35,Moderate Activity
U01735,1,1,1,1,57.32,57.32,29,Male,26-35,Low Activity
U01736,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U01737,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U01738,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U01739,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U01740,1,1,1,1,0.0,0.0,20,Male,18-25,Low Activity
U01741,2,2,2,2,0.0,0.0,30,Male,26-35,Low Activity
U01742,2,2,1,2,0.0,0.0,30,Female,26-35,Low Activity
U01743,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U01744,4,4,4,2,665.26,166.315,22,Male,18-25,Moderate Activity
U01745,13,13,7,3,1622.6399999999999,124.81846153846153,21,Female,18-25,Very High Activity
U01746,14,14,8,3,1607.25,114.80357142857143,24,Male,18-25,Very High Activity
U01747,4,4,4,3,177.34,44.335,19,Female,18-25,Moderate Activity
U01748,1,1,1,1,394.26,394.26,22,Male,18-25,Low Activity
U01749,1,1,1,1,276.37,276.37,31,Female,26-35,Low Activity
U01750,4,4,4,2,627.6600000000001,156.91500000000002,24,Male,18-25,Moderate Activity
U01751,1,1,1,1,0.78,0.78,25,Female,18-25,Low Activity
U01752,4,4,4,3,301.98,75.495,34,Female,26-35,Moderate Activity
U01753,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U01754,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U01755,1,1,1,1,285.05,285.05,26,Female,26-35,Low Activity
U01756,2,2,2,2,0.0,0.0,21,Male,18-25,Low Activity
U01757,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U01758,1,1,1,1,326.02,326.02,16,Female,<18,Low Activity
U01759,1,1,1,1,276.37,276.37,21,Male,18-25,Low Activity
U01760,1,1,1,1,490.9,490.9,19,Male,18-25,Low Activity
U01761,2,2,2,2,0.0,0.0,31,Male,26-35,Low Activity
U01762,15,15,11,3,1427.04,95.136,33,Male,26-35,Very High Activity
U01763,1,1,1,1,248.1,248.1,24,Male,18-25,Low Activity
U01764,2,2,2,1,285.05,142.525,30,Male,26-35,Low Activity
U01765,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U01766,3,3,3,2,623.0799999999999,207.6933333333333,33,Female,26-35,Moderate Activity
U01767,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U01768,2,2,2,2,0.0,0.0,26,Female,26-35,Low Activity
U01769,4,4,4,2,53.86,13.465,15,Male,<18,Moderate Activity
U01770,2,2,2,2,0.0,0.0,22,Female,18-25,Low Activity
U01771,3,3,3,1,347.48999999999995,115.82999999999998,21,Male,18-25,Moderate Activity
U01772,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U01773,16,16,8,3,2596.54,162.28375,17,Male,<18,Very High Activity
U01774,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U01775,2,2,2,2,0.0,0.0,31,Female,26-35,Low Activity
U01776,2,2,2,2,0.0,0.0,30,Female,26-35,Low Activity
U01777,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01778,2,2,2,2,0.0,0.0,24,Female,18-25,Low Activity
U01779,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U01780,1,1,1,1,346.71,346.71,27,Male,26-35,Low Activity
U01781,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01782,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U01783,3,3,3,2,57.32,19.106666666666666,28,Male,26-35,Moderate Activity
U01784,1,1,1,1,119.04,119.04,32,Female,26-35,Low Activity
U01785,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U01786,13,13,8,3,1539.78,118.44461538461539,25,Female,18-25,Very High Activity
U01787,2,2,2,2,266.93,133.465,30,Female,26-35,Low Activity
U01788,2,2,2,2,89.59,44.795,15,Male,<18,Low Activity
U01789,15,15,8,3,1442.1299999999999,96.142,33,Female,26-35,Very High Activity
U01790,1,1,1,1,299.57,299.57,25,Male,18-25,Low Activity
U01791,2,2,2,2,53.86,26.93,31,Female,26-35,Low Activity
U01792,1,1,1,1,53.86,53.86,15,Male,<18,Low Activity
U01793,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01794,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U01795,13,13,9,3,1145.56,88.11999999999999,15,Female,<18,Very High Activity
U01796,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U01797,1,1,1,1,490.9,490.9,33,Male,26-35,Low Activity
U01798,1,1,1,1,487.92,487.92,18,Male,18-25,Low Activity
U01799,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U01800,2,2,2,2,248.1,124.05,25,Female,18-25,Low Activity
U01801,1,1,1,1,394.26,394.26,20,Male,18-25,Low Activity
U01802,1,1,1,1,276.37,276.37,15,Female,<18,Low Activity
U01803,3,3,3,2,342.61,114.20333333333333,27,Female,26-35,Moderate Activity
U01804,2,2,2,2,0.0,0.0,20,Female,18-25,Low Activity
U01805,15,15,9,3,431.96000000000004,28.797333333333334,21,Male,18-25,Very High Activity
U01806,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U01807,2,2,2,2,490.9,245.45,31,Male,26-35,Low Activity
U01808,3,3,2,3,684.67,228.22333333333333,15,Male,<18,Moderate Activity
U01809,13,13,8,3,1427.78,109.82923076923076,24,Female,18-25,Very High Activity
U01810,15,15,8,3,2242.06,149.47066666666666,15,Female,<18,Very High Activity
U01811,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U01812,15,15,10,3,798.53,53.23533333333333,17,Male,<18,Very High Activity
U01813,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U01814,3,3,3,3,472.28,157.42666666666665,17,Female,<18,Moderate Activity
U01815,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01816,2,2,2,1,0.0,0.0,21,Male,18-25,Low Activity
U01817,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U01818,2,2,2,2,53.86,26.93,15,Male,<18,Low Activity
U01819,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U01820,15,15,11,3,2407.56,160.504,24,Male,18-25,Very High Activity
U01821,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U01822,15,15,9,3,447.03000000000003,29.802000000000003,22,Male,18-25,Very High Activity
U01823,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U01824,1,1,1,1,327.99,327.99,20,Male,18-25,Low Activity
U01825,14,14,9,3,758.12,54.151428571428575,25,Male,18-25,Very High Activity
U01826,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U01827,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U01828,1,1,1,1,177.34,177.34,21,Male,18-25,Low Activity
U01829,2,2,2,1,0.0,0.0,27,Male,26-35,Low Activity
U01830,1,1,1,1,37.89,37.89,15,Male,<18,Low Activity
U01831,1,1,1,1,472.28,472.28,34,Female,26-35,Low Activity
U01832,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U01833,2,2,2,1,487.92,243.96,16,Male,<18,Low Activity
U01834,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U01835,2,2,1,2,0.0,0.0,27,Male,26-35,Low Activity
U01836,1,1,1,1,299.57,299.57,32,Female,26-35,Low Activity
U01837,1,1,1,1,326.02,326.02,24,Female,18-25,Low Activity
U01838,2,2,2,1,0.0,0.0,24,Male,18-25,Low Activity
U01839,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U01840,14,14,10,3,460.83000000000004,32.916428571428575,35,Female,26-35,Very High Activity
U01841,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U01842,13,13,9,3,1169.28,89.94461538461539,33,Female,26-35,Very High Activity
U01843,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U01844,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U01845,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U01846,2,2,2,2,117.68,58.84,21,Female,18-25,Low Activity
U01847,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U01848,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U01849,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U01850,3,3,2,2,418.61,139.53666666666666,29,Female,26-35,Moderate Activity
U01851,4,4,3,2,668.63,167.1575,20,Male,18-25,Moderate Activity
U01852,4,4,4,3,513.3,128.325,19,Female,18-25,Moderate Activity
U01853,1,1,1,1,89.59,89.59,31,Male,26-35,Low Activity
U01854,13,13,9,3,1160.54,89.27230769230769,16,Male,<18,Very High Activity
U01855,1,1,1,1,53.86,53.86,15,Female,<18,Low Activity
U01856,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01857,2,2,2,2,53.86,26.93,27,Female,26-35,Low Activity
U01858,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U01859,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U01860,3,3,3,2,487.92,162.64000000000001,19,Male,18-25,Moderate Activity
U01861,2,2,1,1,95.21000000000001,47.605000000000004,28,Female,26-35,Low Activity
U01862,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U01863,1,1,1,1,342.61,342.61,26,Male,26-35,Low Activity
U01864,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U01865,4,4,3,3,0.0,0.0,18,Male,18-25,Moderate Activity
U01866,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U01867,13,13,8,3,892.1,68.62307692307692,24,Female,18-25,Very High Activity
U01868,2,2,2,2,0.0,0.0,27,Female,26-35,Low Activity
U01869,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U01870,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U01871,14,14,8,3,916.53,65.46642857142857,21,Male,18-25,Very High Activity
U01872,14,14,10,3,2084.41,148.88642857142855,28,Female,26-35,Very High Activity
U01873,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U01874,1,1,1,1,415.51,415.51,15,Female,<18,Low Activity
U01875,1,1,1,1,285.05,285.05,30,Male,26-35,Low Activity
U01876,14,14,7,3,971.8199999999999,69.41571428571429,17,Male,<18,Very High Activity
U01877,12,12,9,3,1219.46,101.62166666666667,19,Male,18-25,Very High Activity
U01878,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U01879,15,15,8,3,2367.91,157.86066666666665,32,Female,26-35,Very High Activity
U01880,2,2,2,2,0.0,0.0,26,Female,26-35,Low Activity
U01881,1,1,1,1,346.71,346.71,30,Male,26-35,Low Activity
U01882,3,3,2,1,95.21000000000001,31.736666666666668,30,Female,26-35,Moderate Activity
U01883,1,1,1,1,490.9,490.9,30,Female,26-35,Low Activity
U01884,1,1,1,1,346.71,346.71,20,Male,18-25,Low Activity
U01885,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U01886,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U01887,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U01888,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U01889,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U01890,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U01891,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01892,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U01893,12,12,8,3,1298.19,108.1825,23,Female,18-25,Very High Activity
U01894,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U01895,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01896,12,12,9,2,1720.4099999999999,143.36749999999998,32,Female,26-35,Very High Activity
U01897,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U01898,1,1,1,1,117.68,117.68,26,Male,26-35,Low Activity
U01899,2,2,2,1,0.0,0.0,25,Female,18-25,Low Activity
U01900,11,11,7,3,1307.56,118.8690909090909,19,Male,18-25,Very High Activity
U01901,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U01902,1,1,1,1,57.32,57.32,30,Female,26-35,Low Activity
U01903,13,13,9,3,1334.7,102.66923076923078,17,Female,<18,Very High Activity
U01904,1,1,1,1,487.92,487.92,17,Male,<18,Low Activity
U01905,2,2,2,1,490.9,245.45,24,Female,18-25,Low Activity
U01906,15,15,10,3,1395.69,93.046,19,Male,18-25,Very High Activity
U01907,2,2,2,2,89.59,44.795,15,Male,<18,Low Activity
U01908,12,12,9,3,888.6700000000001,74.05583333333334,19,Male,18-25,Very High Activity
U01909,3,3,3,2,37.89,12.63,25,Male,18-25,Moderate Activity
U01910,1,1,1,1,177.34,177.34,28,Male,26-35,Low Activity
U01911,1,1,1,1,299.57,299.57,22,Male,18-25,Low Activity
U01912,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U01913,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U01914,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U01915,2,2,2,2,453.4,226.7,34,Female,26-35,Low Activity
U01916,1,1,1,1,117.68,117.68,29,Male,26-35,Low Activity
U01917,15,15,8,3,1159.54,77.30266666666667,18,Female,18-25,Very High Activity
